time_hr	parent_id	parent_ecDNA_before	parent_ecDNA_after	daughter_id	daughter_ecDNA	x	y	generation
117.0	63547	12	12	63886	12	3717	2531	9
117.0	63523	5	5	63887	4	3755	2761	10
117.0	63448	17	17	63888	17	2950	2649	12
117.0	63488	23	21	63889	23	3088	1920	13
117.0	63417	16	13	63890	18	2652	2589	8
117.0	63499	12	6	63891	18	2970	2896	10
117.0	63652	16	17	63892	14	3312	2517	8
117.0	63412	16	12	63893	20	3572	3016	8
117.0	63451	17	17	63894	16	3631	3939	8
117.0	63530	22	26	63895	18	3420	5285	5
117.0	63442	17	16	63896	18	2495	3618	9
117.0	63815	25	24	63897	25	4579	3088	10
117.0	63363	17	19	63898	15	2952	2301	13
118.0	63389	16	18	63899	14	3460	2798	8
118.0	63405	13	9	63900	14	2908	2858	11
118.0	63651	18	15	63901	20	3470	2397	10
118.0	63442	16	17	63902	15	2495	3618	10
118.0	63575	6	4	63903	8	3381	2218	8
118.0	63424	7	11	63904	3	3475	3569	6
118.0	63412	12	11	63905	13	3572	3016	9
118.0	63376	24	25	63906	19	3501	2965	9
118.0	63468	12	9	63907	15	3359	3203	9
118.0	63585	11	8	63908	14	3409	2370	9
118.0	63700	16	16	63909	14	3829	3622	8
118.0	63663	0	0	63910	0	2669	2563	10
118.0	63381	3	2	63911	3	2669	2551	10
118.0	63494	10	8	63912	12	3550	3559	8
118.0	63547	12	12	63913	11	3717	2531	10
118.0	63377	22	23	63914	19	3462	4977	7
118.0	63539	11	12	63915	8	3835	2940	11
118.0	63751	19	18	63916	20	2950	2108	12
118.0	63372	6	7	63917	5	3552	3613	10
118.0	63427	13	7	63918	18	4061	1965	11
118.0	63476	11	8	63919	14	2788	2349	7
118.0	63534	20	20	63920	18	2984	4618	6
118.0	63481	6	7	63921	4	3583	3431	11
118.0	63683	5	4	63922	6	3804	2750	12
119.0	63504	18	19	63923	17	4058	2320	8
119.0	63482	18	16	63924	20	3502	3913	9
119.0	63366	24	25	63925	23	2519	2239	9
119.0	63514	26	32	63926	20	4227	2507	11
119.0	63443	19	19	63927	17	3598	3536	8
119.0	63476	8	9	63928	7	2788	2349	8
119.0	63442	17	15	63929	18	2495	3618	11
119.0	63630	10	10	63930	9	4072	1976	12
119.0	63373	15	13	63931	16	3162	2463	5
119.0	63659	13	8	63932	18	3858	2472	11
119.0	63585	8	9	63933	7	3409	2370	10
119.0	63467	9	12	63934	6	3768	3948	7
119.0	63494	8	6	63935	9	3550	3559	9
119.0	63637	16	18	63936	14	3187	2281	7
119.0	63651	15	15	63937	15	3470	2397	11
