step	total_cells	tumor_cells	necrotic_cells	immune_cells	mean_O2_mmHg	min_O2_mmHg	mean_glucose_mM	max_VEGF_nM	mean_lactate_mM
210	64437	2145	218	0	16.7148	0.0000	3.2123	2.2931	2.5292
211	64441	2146	230	0	16.7010	0.0000	3.2099	2.2964	2.5367
212	64446	2159	230	0	16.6975	0.0000	3.2094	2.2949	2.5426
213	64449	2175	232	0	16.6852	0.0000	3.2077	2.2866	2.5487
214	64456	2186	234	0	16.6695	0.0000	3.2057	2.2759	2.5555
215	64469	2200	241	0	16.6578	0.0000	3.2036	2.2751	2.5623
216	64469	2213	242	0	16.6435	0.0000	3.2014	2.2684	2.5693
217	64477	2230	243	0	16.6308	0.0000	3.1997	2.2649	2.5765
218	64486	2243	243	0	16.6144	0.0000	3.1970	2.2607	2.5843
219	64506	2272	241	0	16.6021	0.0000	3.1962	2.2602	2.5921
220	64518	2294	239	0	16.5743	0.0000	3.1915	2.2608	2.6019
221	64532	2316	238	0	16.5535	0.0000	3.1892	2.2653	2.6127
222	64533	2325	240	0	16.5332	0.0000	3.1869	2.2649	2.6241
223	64533	2330	243	0	16.5245	0.0000	3.1857	2.2600	2.6341
224	64536	2336	245	0	16.5186	0.0000	3.1845	2.2556	2.6424
225	64549	2347	252	0	16.5121	0.0000	3.1834	2.2636	2.6494
226	64559	2363	254	0	16.4997	0.0000	3.1803	2.2581	2.6561
227	64567	2376	264	0	16.4841	0.0000	3.1787	2.2539	2.6632
228	64573	2391	262	0	16.4699	0.0000	3.1760	2.2359	2.6704
229	64574	2401	261	0	16.4563	0.0000	3.1747	2.2370	2.6778
230	64585	2418	260	0	16.4472	0.0000	3.1735	2.2355	2.6849
231	64589	2432	259	0	16.4313	0.0000	3.1703	2.2318	2.6925
232	64598	2446	263	0	16.4183	0.0000	3.1694	2.2297	2.7003
233	64610	2458	271	0	16.4047	0.0000	3.1670	2.2213	2.7082
234	64615	2467	274	0	16.3923	0.0000	3.1655	2.2177	2.7158
235	64627	2487	274	0	16.3833	0.0000	3.1643	2.2055	2.7228
236	64645	2511	275	0	16.3653	0.0000	3.1616	2.2090	2.7308
237	64659	2527	282	0	16.3429	0.0000	3.1583	2.2070	2.7402
238	64660	2534	283	0	16.3278	0.0000	3.1558	2.2081	2.7497
239	64669	2547	284	0	16.3217	0.0000	3.1552	2.2058	2.7578
240	64681	2562	287	0	16.3095	0.0000	3.1529	2.2100	2.7658
241	64682	2570	288	0	16.2958	0.0000	3.1502	2.2047	2.7738
242	64695	2583	299	0	16.2871	0.0000	3.1488	2.2024	2.7809
243	64704	2599	302	0	16.2730	0.0000	3.1457	2.1932	2.7879
244	64715	2617	307	0	16.2580	0.0000	3.1438	2.1933	2.7953
245	64728	2637	311	0	16.2415	0.0000	3.1412	2.1863	2.8033
246	64731	2652	305	0	16.2234	0.0000	3.1386	2.1861	2.8121
247	64745	2683	302	0	16.2097	0.0000	3.1367	2.1933	2.8209
248	64764	2705	307	0	16.1820	0.0000	3.1321	2.1943	2.8318
249	64772	2714	315	0	16.1617	0.0000	3.1292	2.1837	2.8431
250	64784	2732	318	0	16.1524	0.0000	3.1272	2.1807	2.8530
251	64787	2745	320	0	16.1353	0.0000	3.1246	2.1747	2.8629
252	64798	2764	320	0	16.1226	0.0000	3.1228	2.1668	2.8721
253	64819	2781	329	0	16.1057	0.0000	3.1199	2.1720	2.8816
254	64839	2807	332	0	16.0881	0.0000	3.1169	2.1687	2.8911
255	64845	2818	331	0	16.0640	0.0000	3.1129	2.1541	2.9017
256	64859	2835	338	0	16.0537	0.0000	3.1123	2.1576	2.9114
257	64872	2849	346	0	16.0373	0.0000	3.1085	2.1482	2.9209
258	64889	2868	350	0	16.0233	0.0000	3.1059	2.1438	2.9300
259	64911	2892	354	0	16.0056	0.0000	3.1028	2.1451	2.9392
260	64922	2905	358	0	15.9839	0.0000	3.0994	2.1361	2.9495
261	64935	2927	355	0	15.9701	0.0000	3.0971	2.1258	2.9590
262	64953	2951	357	0	15.9514	0.0000	3.0941	2.1302	2.9691
263	64966	2972	354	0	15.9300	0.0000	3.0908	2.1252	2.9800
264	64975	2989	357	0	15.9120	0.0000	3.0887	2.1274	2.9911
265	64991	3004	367	0	15.8956	0.0000	3.0856	2.1184	3.0019
266	65008	3026	364	0	15.8809	0.0000	3.0833	2.1177	3.0120
267	65015	3045	365	0	15.8616	0.0000	3.0799	2.1139	3.0225
268	65025	3063	368	0	15.8448	0.0000	3.0773	2.1022	3.0330
269	65035	3082	370	0	15.8288	0.0000	3.0739	2.0935	3.0433
270	65058	3108	372	0	15.8117	0.0000	3.0714	2.0954	3.0536
271	65082	3136	373	0	15.7889	0.0000	3.0672	2.0948	3.0648
272	65108	3163	376	0	15.7648	0.0000	3.0639	2.0782	3.0770
273	65129	3187	377	0	15.7401	0.0000	3.0594	2.0688	3.0899
274	65144	3207	378	0	15.7197	0.0000	3.0565	2.0653	3.1029
275	65158	3228	378	0	15.7019	0.0000	3.0533	2.0623	3.1154
276	65179	3247	384	0	15.6842	0.0000	3.0509	2.0657	3.1275
277	65186	3263	387	0	15.6679	0.0000	3.0484	2.0612	3.1392
278	65213	3286	396	0	15.6517	0.0000	3.0454	2.0554	3.1500
279	65231	3311	399	0	15.6302	0.0000	3.0422	2.0537	3.1612
280	65239	3324	403	0	15.6069	0.0000	3.0378	2.0428	3.1729
281	65254	3345	406	0	15.5950	0.0000	3.0358	2.0382	3.1834
282	65263	3360	407	0	15.5764	0.0000	3.0321	2.0388	3.1940
283	65293	3393	410	0	15.5637	0.0000	3.0308	2.0404	3.2038
284	65309	3418	412	0	15.5350	0.0000	3.0249	2.0344	3.2155
285	65326	3437	416	0	15.5125	0.0000	3.0216	2.0336	3.2276
286	65357	3479	416	0	15.4954	0.0000	3.0188	2.0283	3.2392
287	65374	3503	417	0	15.4596	0.0000	3.0127	2.0300	3.2534
288	65389	3525	416	0	15.4376	0.0000	3.0097	2.0205	3.2673
289	65415	3547	426	0	15.4195	0.0000	3.0063	2.0141	3.2807
290	65430	3565	432	0	15.3977	0.0000	3.0024	2.0109	3.2935
291	65448	3589	433	0	15.3824	0.0000	3.0003	2.0072	3.3054
292	65465	3603	445	0	15.3626	0.0000	2.9958	2.0000	3.3174
293	65489	3630	451	0	15.3499	0.0000	2.9939	2.0010	3.3281
294	65516	3658	454	0	15.3268	0.0000	2.9889	1.9987	3.3394
295	65541	3685	456	0	15.3017	0.0000	2.9845	2.0041	3.3515
296	65565	3714	457	0	15.2771	0.0000	2.9807	1.9931	3.3639
297	65588	3737	463	0	15.2542	0.0000	2.9774	1.9938	3.3770
298	65610	3767	465	0	15.2341	0.0000	2.9732	1.9890	3.3898
299	65637	3786	476	0	15.2090	0.0000	2.9688	1.9876	3.4031
300	65653	3805	485	0	15.1905	0.0000	2.9653	1.9788	3.4155
