step	total_cells	tumor_cells	necrotic_cells	immune_cells	mean_O2_mmHg	min_O2_mmHg	mean_glucose_mM	max_VEGF_nM	mean_lactate_mM
238	66189	3840	463	0	15.1030	0.0000	2.8998	1.9488	3.3754
239	66226	3879	465	0	15.0668	0.0000	2.8925	1.9299	3.3926
240	66261	3923	468	0	15.0342	0.0000	2.8879	1.9129	3.4099
241	66306	3970	474	0	14.9971	0.0000	2.8809	1.9102	3.4281
242	66332	4005	474	0	14.9572	0.0000	2.8735	1.9044	3.4475
243	66361	4044	475	0	14.9294	0.0000	2.8692	1.9035	3.4662
244	66404	4086	481	0	14.8974	0.0000	2.8638	1.8913	3.4848
245	66447	4139	479	0	14.8629	0.0000	2.8563	1.8833	3.5038
246	66480	4176	485	0	14.8202	0.0000	2.8487	1.8807	3.5244
247	66522	4218	495	0	14.7894	0.0000	2.8428	1.8750	3.5440
248	66568	4265	503	0	14.7537	0.0000	2.8346	1.8740	3.5634
249	66600	4296	513	0	14.7158	0.0000	2.8273	1.8580	3.5829
250	66654	4348	519	0	14.6903	0.0000	2.8226	1.8489	3.6007
251	66699	4389	531	0	14.6499	0.0000	2.8135	1.8471	3.6196
252	66739	4430	536	0	14.6185	0.0000	2.8074	1.8295	3.6382
253	66785	4479	537	0	14.5861	0.0000	2.8016	1.8231	3.6564
254	66827	4526	542	0	14.5502	0.0000	2.7921	1.8175	3.6754
255	66871	4575	548	0	14.5152	0.0000	2.7841	1.8138	3.6946
256	66909	4619	553	0	14.4793	0.0000	2.7761	1.8227	3.7141
257	66952	4659	569	0	14.4443	0.0000	2.7682	1.7903	3.7332
258	66990	4700	573	0	14.4118	0.0000	2.7600	1.7783	3.7510
259	67033	4750	579	0	14.3793	0.0000	2.7544	1.7671	3.7682
260	67080	4793	590	0	14.3426	0.0000	2.7474	1.7652	3.7862
261	67130	4842	602	0	14.3111	0.0000	2.7404	1.7612	3.8041
262	67174	4889	609	0	14.2748	0.0000	2.7318	1.7388	3.8223
263	67221	4944	610	0	14.2404	0.0000	2.7248	1.7343	3.8406
264	67264	4996	609	0	14.2028	0.0000	2.7169	1.7331	3.8600
265	67314	5041	621	0	14.1660	0.0000	2.7103	1.7289	3.8799
266	67346	5084	621	0	14.1341	0.0000	2.7021	1.7298	3.8993
267	67403	5136	632	0	14.1063	0.0000	2.6970	1.7217	3.9177
268	67444	5171	644	0	14.0700	0.0000	2.6872	1.7149	3.9367
269	67480	5206	653	0	14.0462	0.0000	2.6828	1.7089	3.9539
270	67539	5265	661	0	14.0220	0.0000	2.6755	1.6963	3.9697
271	67593	5317	674	0	13.9828	0.0000	2.6657	1.6911	3.9871
272	67643	5358	690	0	13.9491	0.0000	2.6574	1.6861	4.0048
273	67698	5407	701	0	13.9198	0.0000	2.6507	1.6863	4.0213
274	67762	5462	719	0	13.8868	0.0000	2.6431	1.6823	4.0379
275	67819	5518	726	0	13.8534	0.0000	2.6325	1.6721	4.0548
276	67877	5568	744	0	13.8162	0.0000	2.6249	1.6612	4.0723
277	67939	5632	750	0	13.7810	0.0000	2.6162	1.6645	4.0896
278	68007	5704	752	0	13.7410	0.0000	2.6063	1.6789	4.1083
279	68073	5762	765	0	13.6989	0.0000	2.5968	1.6759	4.1286
280	68149	5842	769	0	13.6641	0.0000	2.5872	1.6778	4.1483
281	68213	5895	790	0	13.6171	0.0000	2.5750	1.6948	4.1702
282	68276	5952	805	0	13.5847	0.0000	2.5657	1.6884	4.1905
283	68345	6025	816	0	13.5503	0.0000	2.5565	1.6898	4.2099
284	68420	6094	829	0	13.5054	0.0000	2.5457	1.6818	4.2306
285	68475	6152	831	0	13.4651	0.0000	2.5361	1.6881	4.2515
286	68548	6225	843	0	13.4311	0.0000	2.5288	1.6772	4.2715
287	68613	6300	841	0	13.3878	0.0000	2.5170	1.6772	4.2925
288	68676	6367	847	0	13.3446	0.0000	2.5079	1.6757	4.3146
289	68761	6429	876	0	13.3074	0.0000	2.4989	1.6718	4.3366
290	68854	6513	888	0	13.2741	0.0000	2.4902	1.6481	4.3572
291	68917	6564	907	0	13.2284	0.0000	2.4775	1.6537	4.3792
292	68985	6628	920	0	13.2021	0.0000	2.4708	1.6411	4.3983
293	69067	6708	933	0	13.1668	0.0000	2.4622	1.6500	4.4171
294	69146	6797	934	0	13.1239	0.0000	2.4515	1.6544	4.4375
295	69227	6892	931	0	13.0772	0.0000	2.4408	1.6587	4.4601
296	69308	6973	945	0	13.0299	0.0000	2.4297	1.6650	4.4844
297	69385	7062	943	0	12.9896	0.0000	2.4188	1.6817	4.5079
298	69473	7149	951	0	12.9459	0.0000	2.4082	1.6687	4.5317
299	69566	7235	965	0	12.9045	0.0000	2.3968	1.6688	4.5553
300	69663	7320	981	0	12.8661	0.0000	2.3864	1.6686	4.5781
