step	total_cells	tumor_cells	necrotic_cells	immune_cells	mean_O2_mmHg	min_O2_mmHg	mean_glucose_mM	max_VEGF_nM	mean_lactate_mM
197	64484	2264	93	0	16.6040	0.0000	3.0787	1.9357	2.5013
198	64495	2276	100	0	16.5743	0.0000	3.0732	1.9338	2.5133
199	64521	2296	109	0	16.5617	0.0000	3.0696	1.9165	2.5237
200	64549	2320	116	0	16.5424	0.0000	3.0638	1.9018	2.5335
201	64573	2344	122	0	16.5158	0.0000	3.0592	1.8844	2.5437
202	64597	2370	128	0	16.4889	0.0000	3.0547	1.8724	2.5540
203	64622	2397	130	0	16.4617	0.0000	3.0493	1.8655	2.5649
204	64644	2431	127	0	16.4317	0.0000	3.0437	1.8502	2.5761
205	64680	2476	124	0	16.3957	0.0000	3.0381	1.8426	2.5886
206	64716	2512	127	0	16.3473	0.0000	3.0299	1.8414	2.6034
207	64744	2546	129	0	16.3094	0.0000	3.0239	1.8382	2.6188
208	64772	2577	133	0	16.2733	0.0000	3.0177	1.8357	2.6343
209	64795	2606	135	0	16.2398	0.0000	3.0122	1.8313	2.6497
210	64827	2639	141	0	16.2093	0.0000	3.0085	1.8277	2.6646
211	64846	2652	155	0	16.1748	0.0000	3.0020	1.8215	2.6797
212	64883	2687	166	0	16.1626	0.0000	2.9979	1.8019	2.6921
213	64903	2710	174	0	16.1296	0.0000	2.9911	1.7830	2.7050
214	64938	2741	185	0	16.1085	0.0000	2.9873	1.7761	2.7169
215	64966	2772	188	0	16.0790	0.0000	2.9794	1.7519	2.7290
216	64986	2796	190	0	16.0494	0.0000	2.9740	1.7483	2.7413
217	65010	2830	187	0	16.0268	0.0000	2.9699	1.7448	2.7529
218	65048	2866	196	0	15.9941	0.0000	2.9625	1.7373	2.7654
219	65085	2905	197	0	15.9605	0.0000	2.9554	1.7267	2.7786
220	65116	2944	197	0	15.9241	0.0000	2.9478	1.7207	2.7927
221	65137	2970	204	0	15.8852	0.0000	2.9414	1.7182	2.8076
222	65165	3002	208	0	15.8601	0.0000	2.9372	1.7012	2.8215
223	65188	3025	216	0	15.8280	0.0000	2.9315	1.6729	2.8354
224	65226	3065	221	0	15.8071	0.0000	2.9264	1.6607	2.8480
225	65245	3082	230	0	15.7728	0.0000	2.9195	1.6549	2.8615
226	65271	3102	245	0	15.7588	0.0000	2.9169	1.6499	2.8728
227	65307	3133	253	0	15.7429	0.0000	2.9116	1.6314	2.8829
228	65339	3168	258	0	15.7157	0.0000	2.9053	1.6185	2.8933
229	65377	3212	257	0	15.6858	0.0000	2.8987	1.6044	2.9044
230	65410	3253	257	0	15.6475	0.0000	2.8912	1.5995	2.9172
231	65442	3293	258	0	15.6107	0.0000	2.8843	1.5922	2.9309
232	65481	3338	256	0	15.5751	0.0000	2.8775	1.5924	2.9453
233	65523	3384	258	0	15.5361	0.0000	2.8711	1.5898	2.9607
234	65564	3429	262	0	15.4999	0.0000	2.8629	1.5915	2.9767
235	65608	3467	273	0	15.4617	0.0000	2.8550	1.5892	2.9930
236	65639	3491	287	0	15.4294	0.0000	2.8492	1.5780	3.0087
237	65665	3515	298	0	15.4112	0.0000	2.8443	1.5536	3.0221
238	65707	3550	313	0	15.3945	0.0000	2.8389	1.5459	3.0337
239	65745	3591	316	0	15.3714	0.0000	2.8318	1.5227	3.0449
240	65783	3631	322	0	15.3382	0.0000	2.8249	1.5174	3.0567
241	65829	3675	329	0	15.3091	0.0000	2.8180	1.5114	3.0690
242	65876	3726	328	0	15.2732	0.0000	2.8102	1.5084	3.0822
243	65938	3791	328	0	15.2307	0.0000	2.8027	1.5036	3.0971
244	65971	3826	331	0	15.1805	0.0000	2.7916	1.5004	3.1146
245	66003	3860	339	0	15.1550	0.0000	2.7874	1.5106	3.1303
246	66044	3907	342	0	15.1324	0.0000	2.7819	1.5116	3.1444
247	66081	3942	354	0	15.0987	0.0000	2.7748	1.5273	3.1590
248	66126	3981	368	0	15.0751	0.0000	2.7694	1.5382	3.1726
249	66180	4022	389	0	15.0503	0.0000	2.7608	1.5447	3.1855
250	66246	4081	399	0	15.0279	0.0000	2.7530	1.5497	3.1976
251	66295	4138	400	0	14.9882	0.0000	2.7424	1.5481	3.2110
252	66351	4186	412	0	14.9469	0.0000	2.7351	1.5525	3.2257
253	66409	4245	413	0	14.9151	0.0000	2.7258	1.5563	3.2402
254	66460	4301	412	0	14.8761	0.0000	2.7185	1.5600	3.2555
255	66508	4353	415	0	14.8341	0.0000	2.7098	1.5635	3.2719
256	66561	4401	425	0	14.7991	0.0000	2.7022	1.5685	3.2883
257	66613	4463	425	0	14.7720	0.0000	2.6958	1.5744	3.3038
258	66665	4520	427	0	14.7289	0.0000	2.6868	1.5679	3.3204
259	66724	4581	430	0	14.6945	0.0000	2.6790	1.5636	3.3368
260	66787	4636	443	0	14.6528	0.0000	2.6697	1.5639	3.3540
261	66845	4687	459	0	14.6231	0.0000	2.6621	1.5704	3.3703
262	66915	4759	460	0	14.5915	0.0000	2.6531	1.5721	3.3857
263	66991	4826	473	0	14.5467	0.0000	2.6441	1.5686	3.4026
264	67052	4884	479	0	14.5092	0.0000	2.6342	1.5808	3.4194
265	67112	4937	495	0	14.4767	0.0000	2.6261	1.5834	3.4353
266	67192	5013	500	0	14.4473	0.0000	2.6181	1.5944	3.4502
267	67266	5090	507	0	14.3993	0.0000	2.6056	1.6258	3.4671
268	67337	5166	511	0	14.3510	0.0000	2.5967	1.6988	3.4854
269	67420	5247	516	0	14.3055	0.0000	2.5881	1.7371	3.5046
270	67479	5312	519	0	14.2590	0.0000	2.5781	1.7757	3.5247
271	67529	5365	525	0	14.2236	0.0000	2.5709	1.8295	3.5436
272	67594	5428	539	0	14.2007	0.0000	2.5645	1.8773	3.5603
273	67664	5501	547	0	14.1739	0.0000	2.5558	1.9057	3.5759
274	67742	5569	565	0	14.1365	0.0000	2.5460	1.9398	3.5918
275	67819	5644	584	0	14.1042	0.0000	2.5377	1.9911	3.6074
276	67905	5723	599	0	14.0695	0.0000	2.5270	2.0532	3.6232
277	67975	5798	600	0	14.0326	0.0000	2.5160	2.1220	3.6390
278	68063	5880	610	0	13.9986	0.0000	2.5087	2.1818	3.6543
279	68148	5956	624	0	13.9602	0.0000	2.4985	2.2286	3.6701
280	68243	6050	631	0	13.9225	0.0000	2.4881	2.2676	3.6862
281	68322	6130	642	0	13.8784	0.0000	2.4765	2.3071	3.7037
282	68411	6218	650	0	13.8411	0.0000	2.4680	2.3692	3.7208
283	68496	6299	660	0	13.8011	0.0000	2.4576	2.4303	3.7385
284	68585	6382	670	0	13.7617	0.0000	2.4483	2.4805	3.7559
285	68710	6503	677	0	13.7261	0.0000	2.4384	2.5405	3.7730
286	68816	6599	691	0	13.6702	0.0000	2.4245	2.5922	3.7931
287	68924	6704	705	0	13.6270	0.0000	2.4137	2.6749	3.8129
288	69008	6788	710	0	13.5850	0.0000	2.4042	2.7425	3.8324
289	69096	6881	709	0	13.5476	0.0000	2.3947	2.8018	3.8509
290	69191	6971	721	0	13.5054	0.0000	2.3842	2.8480	3.8701
291	69285	7058	739	0	13.4670	0.0000	2.3741	2.9063	3.8891
292	69400	7163	758	0	13.4351	0.0000	2.3632	2.9513	3.9068
293	69504	7262	775	0	13.3968	0.0000	2.3520	2.9957	3.9244
294	69619	7366	790	0	13.3597	0.0000	2.3421	3.0398	3.9413
295	69721	7454	809	0	13.3182	0.0000	2.3307	3.1025	3.9583
296	69802	7542	805	0	13.2833	0.0000	2.3203	3.1527	3.9744
297	69917	7657	811	0	13.2505	0.0000	2.3118	3.1932	3.9898
298	70048	7783	823	0	13.2037	0.0000	2.3007	3.2296	4.0075
299	70161	7887	836	0	13.1555	0.0000	2.2874	3.2565	4.0266
300	70272	7991	852	0	13.1198	0.0000	2.2776	3.2934	4.0445
