cell_id	parent_id	cell_type	cell_type_name	x	y	angle	shape_path	size_scale	cell_cycle_phase	ecDNA_count	ecDNA_cargo	egfr_expression	O2_local	glucose_local	is_hypoxic	is_quiescent	generation	time_born_hr	migration_rate	VEGF_secretion	activation_level	exhaustion_level	kills_performed
74535	67563	6	Tumor	41	1574	1.2612	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.9727	S	29	EGFR	87.4947	11.46	0.3417	True	False	22	268.0	107.49	1161.23	0.0000	0.0000	0
74536	47966	6	Tumor	5724	2327	4.1791	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.8576	M	30	EGFR	95.8331	9.36	1.0286	True	False	26	268.0	115.83	1187.37	0.0000	0.0000	0
74537	63041	6	Tumor	179	2492	6.1499	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.9982	M	20	EGFR	70.4931	12.44	1.7347	True	False	23	268.0	90.49	1103.76	0.0000	0.0000	0
74538	55619	6	Tumor	1227	5317	0.0580	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.0648	G2	9	EGFR	33.9336	6.98	0.7633	True	False	22	268.0	53.93	949.52	0.0000	0.0000	0
74539	48016	6	Tumor	5974	1596	2.3344	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.1177	G1	10	EGFR	35.3387	15.78	2.6088	True	False	24	268.0	55.34	956.68	0.0000	0.0000	0
74540	66570	6	Tumor	5835	4089	2.8321	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.9735	G2	37	EGFR	119.5931	10.26	1.0716	True	False	24	268.0	139.59	1256.15	0.0000	0.0000	0
74541	54827	6	Tumor	5931	2914	4.7794	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.6810	G0	36	EGFR	143.3499	10.49	0.1526	True	True	24	268.0	163.35	1318.37	0.0000	0.0000	0
74542	53250	6	Tumor	5603	581	4.7055	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.9935	G0	20	EGFR	62.6139	5.61	0.3092	True	True	30	268.0	82.61	1074.77	0.0000	0.0000	0
74543	60995	6	Tumor	5821	4799	2.3036	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.0961	M	28	EGFR	87.5415	11.86	1.4900	True	False	16	268.0	107.54	1161.38	0.0000	0.0000	0
74544	59650	6	Tumor	492	3663	4.8901	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.2494	G0	17	EGFR	54.3627	3.48	0.3294	True	True	28	268.0	74.36	1042.39	0.0000	0.0000	0
74545	51527	6	Tumor	5158	198	0.3634	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.7783	G2	23	EGFR	78.5064	13.22	1.8349	True	False	25	268.0	98.51	1131.62	0.0000	0.0000	0
74546	46135	6	Tumor	5944	1541	2.2672	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.0230	M	39	EGFR	108.7744	13.47	1.5830	True	False	26	268.0	128.77	1225.77	0.0000	0.0000	0
74547	55095	6	Tumor	1814	41	0.5675	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.6334	M	6	EGFR	26.6236	13.42	1.4158	True	False	21	268.0	46.62	909.59	0.0000	0.0000	0
74548	47618	6	Tumor	2119	5644	2.7557	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.1930	S	21	EGFR	68.7729	8.65	0.8450	True	False	21	268.0	88.77	1097.58	0.0000	0.0000	0
74549	62853	6	Tumor	498	2061	3.9756	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.0283	G0	26	EGFR	82.1171	5.76	0.4883	True	True	22	268.0	102.12	1143.71	0.0000	0.0000	0
74550	61644	6	Tumor	754	797	2.6511	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.1429	G0	24	EGFR	69.1486	5.39	0.3602	True	True	27	268.0	89.15	1098.93	0.0000	0.0000	0
74551	46558	6	Tumor	5097	5392	0.6199	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.0589	S	9	EGFR	33.7805	6.77	0.4383	True	False	25	268.0	53.78	948.73	0.0000	0.0000	0
74552	56621	6	Tumor	2966	5743	5.6439	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.8959	S	19	EGFR	64.1917	6.73	0.5469	True	False	19	268.0	84.19	1080.72	0.0000	0.0000	0
74553	52712	6	Tumor	1460	5724	5.6374	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.2302	S	22	EGFR	83.7599	4.30	0.0000	True	False	24	268.0	103.76	1149.12	0.0000	0.0000	0
74554	66789	6	Tumor	64	3687	3.3147	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.9793	S	44	EGFR	151.2986	15.30	2.5443	True	False	24	268.0	171.30	1338.02	0.0000	0.0000	0
74555	65169	6	Tumor	5883	4640	0.9945	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.1352	S	4	EGFR	19.5608	10.78	0.8896	True	False	20	268.0	39.56	865.37	0.0000	0.0000	0
74556	51576	6	Tumor	803	5019	0.0675	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.9845	G2	25	EGFR	76.3174	7.40	0.8506	True	False	25	268.0	96.32	1124.16	0.0000	0.0000	0
74557	49453	6	Tumor	5653	392	0.0613	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.8334	S	27	EGFR	91.2812	8.59	0.5878	True	False	23	268.0	111.28	1173.25	0.0000	0.0000	0
74558	59378	6	Tumor	4803	5743	5.5212	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.0694	G2	31	EGFR	104.1884	9.03	0.8478	True	False	25	268.0	124.19	1212.44	0.0000	0.0000	0
74559	55270	6	Tumor	275	4045	1.7657	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.2442	S	20	EGFR	61.0163	9.43	1.0313	True	False	19	268.0	81.02	1068.68	0.0000	0.0000	0
74560	52464	6	Tumor	2319	143	2.9970	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.0261	S	18	EGFR	57.3728	13.62	2.1561	True	False	22	268.0	77.37	1054.47	0.0000	0.0000	0
74561	73954	6	Tumor	100	178	3.2443	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.9739	S	26	EGFR	84.8812	16.85	2.8795	True	False	26	268.0	104.88	1152.79	0.0000	0.0000	0
74562	45855	6	Tumor	2105	444	0.4054	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.9916	G0	32	EGFR	102.4970	5.25	0.4438	True	True	22	268.0	122.50	1207.44	0.0000	0.0000	0
74563	46972	6	Tumor	858	5951	5.3963	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.9030	G1	22	EGFR	70.0941	17.31	3.3866	True	False	22	268.0	90.09	1102.33	0.0000	0.0000	0
74564	61716	6	Tumor	4425	110	2.7327	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.9882	G2	30	EGFR	89.2150	12.09	1.3576	True	False	25	268.0	109.22	1166.72	0.0000	0.0000	0
74565	52597	6	Tumor	3749	5987	3.6952	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.0832	M	27	EGFR	34.9495	19.64	4.7960	False	False	16	268.0	27.47	190.94	0.0000	0.0000	0
74566	70657	6	Tumor	289	779	2.4137	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.8154	M	14	EGFR	53.8392	11.23	1.2353	True	False	26	268.0	73.84	1040.25	0.0000	0.0000	0
74567	63079	6	Tumor	184	3227	4.5563	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.7700	S	17	EGFR	56.5586	8.79	0.7460	True	False	17	268.0	76.56	1051.23	0.0000	0.0000	0
74568	60992	6	Tumor	3955	132	3.4947	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.0838	M	38	EGFR	122.7687	10.87	1.1697	True	False	21	268.0	142.77	1264.81	0.0000	0.0000	0
74569	68360	6	Tumor	5551	547	4.6418	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.9921	G2	41	EGFR	133.0622	8.31	0.6708	True	False	26	268.0	153.06	1292.12	0.0000	0.0000	0
74570	65306	6	Tumor	937	41	1.9837	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.2412	G0	41	EGFR	140.9137	11.02	0.1145	True	True	32	268.0	160.91	1312.24	0.0000	0.0000	0
74571	58757	6	Tumor	5458	4165	3.4131	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.1111	G0	35	EGFR	130.6021	6.24	0.5418	True	True	25	268.0	150.60	1285.69	0.0000	0.0000	0
74572	66582	6	Tumor	5710	2697	0.7675	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.0088	M	33	EGFR	103.2727	2.86	0.0000	True	False	22	268.0	123.27	1209.74	0.0000	0.0000	0
74573	53140	6	Tumor	280	4071	4.1214	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.1309	G0	46	EGFR	175.3474	3.94	0.0000	True	True	23	268.0	195.35	1394.51	0.0000	0.0000	0
74574	44504	6	Tumor	5490	5669	1.7791	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.9353	M	36	EGFR	116.4147	13.58	1.7719	True	False	21	268.0	136.41	1247.37	0.0000	0.0000	0
74575	64466	6	Tumor	3895	5639	5.4689	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.9429	G2	38	EGFR	112.5501	5.26	0.3592	True	False	19	268.0	132.55	1236.54	0.0000	0.0000	0
74576	63249	6	Tumor	94	1285	0.1946	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.9765	S	28	EGFR	110.2019	12.41	1.4764	True	False	21	268.0	130.20	1229.86	0.0000	0.0000	0
74577	61257	6	Tumor	331	2525	2.5230	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.8421	G0	34	EGFR	109.5299	5.77	0.4853	True	True	24	268.0	129.53	1227.94	0.0000	0.0000	0
74578	59577	6	Tumor	5929	4267	1.1285	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.1301	G1	25	EGFR	87.5817	17.39	3.5646	True	False	20	268.0	107.58	1161.51	0.0000	0.0000	0
74579	51514	6	Tumor	488	3637	0.9732	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.7608	M	26	EGFR	94.5214	7.19	0.6352	True	False	21	268.0	114.52	1183.33	0.0000	0.0000	0
74580	57673	6	Tumor	4407	303	1.1193	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.1802	S	23	EGFR	67.0059	7.97	0.7659	True	False	25	268.0	87.01	1091.14	0.0000	0.0000	0
74581	58654	6	Tumor	257	922	2.1028	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.9211	S	35	EGFR	110.0732	9.69	0.9043	True	False	31	268.0	130.07	1229.49	0.0000	0.0000	0
74582	57984	6	Tumor	248	3518	2.2896	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.0565	M	38	EGFR	116.5194	11.30	1.4521	True	False	17	268.0	136.52	1247.66	0.0000	0.0000	0
74583	66924	6	Tumor	4419	152	3.8799	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.8423	M	16	EGFR	53.2742	11.87	1.4392	True	False	23	268.0	73.27	1037.94	0.0000	0.0000	0
74584	62029	8	Necrotic	553	2671	3.7134	M -0.5 -0.5 L 0.5 -0.5 L 0.5 0.5 L -0.5 0.5 Z	1.3517	G0	31	EGFR	100.3291	6.74	0.5754	True	True	23	268.0	0.00	0.00	0.0000	0.0000	0
74585	43310	6	Tumor	46	2799	3.1579	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.1665	M	14	EGFR	48.1219	13.73	1.6543	True	False	24	268.0	68.12	1016.22	0.0000	0.0000	0
74586	47956	6	Tumor	5956	4958	3.8485	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.0458	M	17	EGFR	22.2587	18.15	3.9303	False	False	15	268.0	21.13	176.61	0.0000	0.0000	0
