time_hr	parent_id	parent_ecDNA_before	parent_ecDNA_after	daughter_id	daughter_ecDNA	x	y	generation
111.0	6887	16	15	7126	17	1642	1233	9
111.0	6974	15	17	7127	13	1959	767	7
111.0	6893	22	28	7128	16	738	1491	10
111.0	7003	5	5	7129	5	1351	89	6
111.0	6948	18	21	7130	15	443	1802	9
111.0	7064	14	18	7131	10	897	883	6
111.0	6932	10	9	7132	11	1500	633	6
111.0	6930	15	14	7133	14	1018	1648	9
112.0	6890	19	22	7134	14	1053	1134	10
112.0	6897	23	19	7135	27	1749	1696	5
112.0	6917	17	14	7136	20	630	999	9
112.0	6904	22	25	7137	17	1501	1388	10
112.0	6949	24	27	7138	20	1192	1454	11
112.0	6961	21	24	7139	18	1641	1367	7
112.0	7068	13	9	7140	15	1532	147	8
112.0	6983	31	31	7141	30	1576	923	7
112.0	6964	26	23	7142	27	1824	421	5
112.0	7064	18	19	7143	17	897	883	7
112.0	6942	8	6	7144	10	1405	469	7
112.0	6929	10	10	7145	10	1170	56	7
113.0	6965	18	19	7146	17	716	1048	7
113.0	6953	18	19	7147	17	546	1164	10
113.0	7008	8	8	7148	8	1289	435	9
113.0	6922	18	17	7149	16	896	907	6
113.0	6994	16	13	7150	18	1099	1078	7
113.0	6897	19	21	7151	16	1749	1696	6
113.0	6995	16	18	7152	13	698	1452	8
113.0	6879	8	8	7153	8	1160	563	9
113.0	6919	14	13	7154	15	381	1160	9
113.0	6969	15	17	7155	13	1508	287	6
113.0	6908	14	15	7156	12	1547	162	8
114.0	7008	8	7	7157	8	1343	431	10
114.0	6922	17	14	7158	20	896	907	7
114.0	6914	24	22	7159	26	638	741	11
114.0	7006	10	16	7160	4	1074	1122	9
114.0	6953	19	12	7161	26	545	1073	11
114.0	7107	8	8	7162	8	780	1244	10
114.0	6989	16	14	7163	16	889	1129	9
114.0	6894	15	15	7164	14	913	1999	8
114.0	6908	15	16	7165	12	1547	162	9
114.0	6939	24	28	7166	18	791	940	9
115.0	6926	24	22	7167	26	952	1324	10
115.0	6933	33	38	7168	25	1208	153	8
115.0	7014	8	7	7169	8	1195	189	7
115.0	6980	13	12	7170	14	877	873	8
115.0	7102	17	20	7171	14	1005	1071	8
115.0	6886	11	8	7172	14	669	1353	11
115.0	7016	25	25	7173	23	1046	1058	7
115.0	6894	15	14	7174	16	913	1999	9
115.0	6982	22	19	7175	25	632	1589	7
115.0	6940	24	25	7176	21	471	295	8
115.0	6928	13	16	7177	10	1031	1514	4
115.0	6920	12	11	7178	13	714	1397	11
115.0	6945	17	19	7179	15	1294	149	8
115.0	6908	16	15	7180	16	1547	162	10
115.0	6973	17	15	7181	18	877	1416	10
115.0	7038	18	19	7182	17	998	1336	9
115.0	6922	14	18	7183	10	896	907	8
115.0	7000	10	16	7184	4	1348	517	8
116.0	6946	20	18	7185	22	1664	54	7
116.0	6883	6	7	7186	5	1039	160	9
116.0	6952	7	9	7187	5	1291	1173	7
116.0	6937	7	4	7188	9	932	1116	8
116.0	6878	15	14	7189	15	775	1140	9
116.0	6933	38	36	7190	38	1208	153	9
116.0	6977	17	15	7191	18	640	1362	9
116.0	6971	24	20	7192	28	924	467	7
116.0	6955	29	28	7193	30	827	1186	9
116.0	6893	28	29	7194	24	329	1721	11
116.0	6945	19	22	7195	15	1294	149	9
116.0	6896	15	13	7196	15	1091	1674	6
116.0	6982	19	12	7197	25	590	1518	8
116.0	6935	20	21	7198	19	1302	1341	8
116.0	7020	13	14	7199	12	805	1178	8
116.0	6980	12	12	7200	11	877	873	9
116.0	7038	19	17	7201	19	998	1336	10
116.0	6984	18	22	7202	13	1431	1194	8
116.0	6909	19	17	7203	20	954	1149	8
117.0	7056	25	25	7204	24	1178	1486	11
117.0	7025	20	17	7205	20	797	581	9
117.0	6966	15	16	7206	14	966	1510	5
117.0	6946	18	22	7207	13	1692	0	8
117.0	7064	19	22	7208	15	927	853	8
117.0	6991	16	18	7209	13	881	1284	8
117.0	7038	17	14	7210	20	998	1336	11
117.0	6881	24	24	7211	24	1999	767	7
117.0	7108	7	10	7212	4	1027	1170	8
117.0	6916	12	15	7213	8	1219	1038	8
117.0	6901	15	15	7214	14	1585	1159	10
117.0	6992	17	12	7215	19	1404	189	10
117.0	7021	21	22	7216	20	1999	697	7
117.0	6935	21	20	7217	21	1302	1341	9
117.0	6887	15	17	7218	12	1642	1233	10
117.0	6899	14	14	7219	13	1355	541	9
117.0	6926	22	20	7220	22	916	1324	11
117.0	6928	16	15	7221	15	1031	1514	5
118.0	6899	14	14	7222	13	1355	541	10
118.0	6941	7	5	7223	8	1247	375	6
118.0	6983	31	30	7224	30	1576	923	8
118.0	6921	11	14	7225	8	898	1268	10
118.0	6962	19	20	7226	17	1208	1151	6
118.0	6966	16	16	7227	15	966	1510	6
118.0	6954	15	15	7228	14	829	1255	7
118.0	6998	19	18	7229	18	1250	686	6
118.0	7064	22	18	7230	26	927	853	9
118.0	6934	30	25	7231	32	1998	929	6
118.0	7001	14	17	7232	11	1213	701	8
119.0	6927	15	14	7233	15	1027	1513	7
119.0	6911	29	32	7234	25	1475	1914	7
119.0	6956	11	10	7235	12	1427	1928	8
119.0	6920	11	5	7236	17	714	1397	12
119.0	7056	25	21	7237	29	1178	1486	12
119.0	7001	17	19	7238	14	1287	711	9
119.0	6966	16	17	7239	14	966	1510	7
119.0	6962	20	20	7240	19	1208	1151	7
119.0	6955	28	27	7241	25	827	1186	10
119.0	6981	6	8	7242	4	1328	1386	7
119.0	7015	21	16	7243	24	1649	860	6
119.0	6939	28	34	7244	22	791	940	10
119.0	7032	14	17	7245	8	780	1303	8
119.0	6958	6	6	7246	6	878	1305	10
119.0	6907	18	19	7247	16	1674	359	8
119.0	6963	18	26	7248	10	1031	1139	8
119.0	7064	18	20	7249	15	927	853	10
119.0	6931	21	16	7250	25	956	1817	6
119.0	6913	27	25	7251	29	1809	219	5
119.0	6959	14	16	7252	12	1332	1552	11
119.0	6938	19	20	7253	17	1057	1758	9
119.0	6922	18	22	7254	14	896	907	9
119.0	6994	13	14	7255	12	1099	1078	8
120.0	6957	7	8	7256	6	652	1244	10
120.0	7033	14	16	7257	10	919	1084	9
120.0	6890	22	26	7258	17	1031	935	11
120.0	6885	14	13	7259	15	895	1914	9
120.0	6972	10	15	7260	5	865	1090	9
120.0	6955	27	27	7261	25	827	1186	11
120.0	7245	8	6	7262	10	766	1289	9
120.0	6905	15	14	7263	16	1018	1255	9
120.0	6892	17	14	7264	19	1999	832	7
120.0	6964	23	30	7265	16	1824	421	6
120.0	6917	14	14	7266	13	630	999	10
120.0	6979	20	20	7267	20	536	1298	10
120.0	6947	19	18	7268	19	1899	1552	8
121.0	7048	9	10	7269	7	596	1240	9
121.0	7137	17	19	7270	13	1609	1376	11
121.0	6973	15	16	7271	13	877	1416	11
121.0	7053	14	13	7272	11	1354	490	8
121.0	7014	7	7	7273	6	1195	189	8
121.0	7011	22	26	7274	18	703	1306	7
121.0	7092	28	27	7275	28	1864	787	6
121.0	6967	11	10	7276	12	1208	791	8
121.0	7125	11	10	7277	11	1194	1292	7
121.0	7105	8	7	7278	9	900	1075	9
121.0	6997	10	13	7279	6	882	1229	9
121.0	6944	14	15	7280	10	1253	27	6
121.0	6917	14	15	7281	11	630	999	11
121.0	6922	22	23	7282	20	896	907	10
121.0	7030	19	16	7283	21	609	1982	7
121.0	6947	18	18	7284	15	1899	1552	9
121.0	6953	12	14	7285	10	545	1073	12
121.0	7095	23	25	7286	20	1032	1685	9
121.0	6991	18	13	7287	22	881	1284	9
122.0	7287	22	25	7288	18	866	1298	10
122.0	6895	23	24	7289	21	1043	1286	7
122.0	6989	14	20	7290	8	889	1129	10
122.0	7025	17	20	7291	14	797	581	10
122.0	6926	20	18	7292	22	916	1324	12
122.0	7012	11	7	7293	15	1233	1272	8
122.0	6939	34	28	7294	38	791	940	11
122.0	7011	26	21	7295	31	703	1306	8
122.0	6894	14	16	7296	11	913	1999	10
122.0	6898	8	6	7297	9	1181	1715	10
122.0	6881	24	19	7298	26	1999	767	8
122.0	7007	15	14	7299	16	1118	1423	7
122.0	6928	15	16	7300	12	1189	1663	6
122.0	7080	31	34	7301	27	1395	1999	7
122.0	7067	26	33	7302	18	1955	1165	6
122.0	6879	8	7	7303	9	1107	562	10
122.0	7009	10	11	7304	9	1353	362	7
122.0	6953	14	13	7305	15	545	1073	13
122.0	7101	29	33	7306	25	1988	889	6
122.0	6941	5	7	7307	3	1247	375	7
122.0	6978	13	14	7308	10	1101	1180	8
123.0	6978	14	12	7309	15	1101	1180	9
123.0	7053	13	14	7310	10	1354	490	9
123.0	6887	17	15	7311	19	1721	1191	11
123.0	6993	12	9	7312	15	1025	1391	9
123.0	7287	25	18	7313	32	866	1298	11
123.0	7013	8	7	7314	8	1032	1216	10
123.0	7083	13	14	7315	12	811	1154	10
123.0	7011	21	25	7316	17	703	1306	9
123.0	7027	17	18	7317	15	1180	1527	9
123.0	7040	14	11	7318	17	1693	1066	8
123.0	6894	16	19	7319	13	913	1999	11
123.0	6939	28	24	7320	31	791	940	12
123.0	7125	10	12	7321	8	1194	1292	8
123.0	6951	4	3	7322	5	1181	139	9
123.0	7107	8	7	7323	9	780	1244	11
123.0	7043	20	21	7324	17	912	1735	10
124.0	7002	22	18	7325	25	1643	1311	5
124.0	7114	21	16	7326	25	1607	1962	6
124.0	7105	7	6	7327	8	900	1075	10
124.0	7204	24	22	7328	25	1238	1534	12
124.0	7174	16	13	7329	17	886	1914	10
124.0	7023	12	7	7330	16	786	1203	9
124.0	7287	18	14	7331	19	866	1298	12
124.0	7073	2	2	7332	2	1257	67	9
124.0	7036	26	23	7333	26	850	1297	11
124.0	7095	25	25	7334	24	1032	1685	10
124.0	6921	14	12	7335	16	898	1268	11
124.0	6925	29	30	7336	27	1999	791	7
124.0	6987	22	15	7337	27	1955	1192	6
124.0	7052	13	7	7338	17	1067	1717	10
124.0	7004	22	25	7339	18	1999	421	7
124.0	7056	21	25	7340	15	1178	1486	13
124.0	6913	25	24	7341	26	1809	219	6
124.0	7106	17	16	7342	17	941	1496	10
124.0	6906	32	32	7343	30	850	1270	11
124.0	6943	26	29	7344	20	1011	1431	8
124.0	6908	15	12	7345	16	1611	189	11
124.0	7218	12	12	7346	11	1642	1255	11
124.0	7039	13	14	7347	11	1126	1572	9
124.0	6902	16	17	7348	14	1948	917	6
124.0	6949	27	23	7349	30	1192	1454	12
124.0	7041	20	19	7350	20	1337	1347	10
124.0	7027	18	15	7351	21	1159	1527	10
125.0	6939	24	22	7352	24	791	940	13
125.0	7063	23	17	7353	28	799	1605	8
125.0	7011	25	18	7354	31	703	1306	10
125.0	6899	14	17	7355	11	1355	541	11
125.0	7057	9	12	7356	5	1216	1697	7
125.0	6956	10	8	7357	12	1427	1928	9
125.0	6979	20	24	7358	14	536	1298	11
125.0	6965	19	16	7359	20	682	970	8
125.0	7030	16	18	7360	13	544	1999	8
125.0	6904	25	19	7361	27	1501	1388	11
125.0	6952	9	7	7362	9	1236	1163	8
125.0	6925	30	25	7363	32	1999	791	8
125.0	6949	23	22	7364	23	1192	1454	13
125.0	7083	14	16	7365	12	811	1154	11
125.0	7045	12	15	7366	9	896	1030	7
125.0	7073	2	2	7367	2	1257	67	10
125.0	6909	17	17	7368	16	954	1149	9
125.0	6985	32	33	7369	30	1224	1480	9
125.0	7034	9	13	7370	5	508	1301	9
125.0	6992	12	11	7371	12	1404	189	11
125.0	7035	15	12	7372	17	1064	1999	8
125.0	7174	13	17	7373	9	886	1914	11
125.0	6986	10	6	7374	12	1478	318	7
126.0	7144	10	8	7375	10	1383	469	8
126.0	7075	12	12	7376	11	915	1513	8
126.0	7030	18	16	7377	19	544	1999	9
126.0	6965	16	13	7378	18	682	970	9
126.0	7076	18	14	7379	21	800	1072	9
126.0	6970	15	17	7380	13	1146	750	8
126.0	6952	7	8	7381	6	1236	1163	9
126.0	7058	16	19	7382	11	531	1174	10
126.0	6925	25	19	7383	31	1999	791	9
126.0	6980	12	8	7384	13	891	811	10
126.0	7045	15	17	7385	13	896	1030	8
126.0	7053	14	14	7386	13	1354	490	10
126.0	6957	8	4	7387	12	652	1244	11
126.0	6975	13	15	7388	11	1097	1523	7
126.0	7007	14	12	7389	16	1118	1423	8
127.0	7001	19	20	7390	18	1456	724	10
127.0	6910	15	12	7391	16	1216	1679	7
127.0	7045	17	15	7392	19	896	1030	9
127.0	6897	21	19	7393	22	1901	1795	7
127.0	6896	13	15	7394	10	1091	1674	7
127.0	7082	6	6	7395	6	1181	121	9
127.0	6892	14	15	7396	12	1999	832	8
127.0	6982	12	8	7397	16	354	1489	9
127.0	6891	10	9	7398	10	864	1478	9
127.0	7041	19	22	7399	16	1377	1275	11
127.0	7075	12	11	7400	13	919	1450	9
127.0	6962	20	20	7401	20	1243	1081	8
127.0	7028	22	24	7402	19	1228	0	6
127.0	7077	11	12	7403	10	770	910	9
127.0	6976	9	8	7404	10	1111	1392	7
127.0	6918	32	29	7405	31	1999	1309	8
127.0	7184	4	5	7406	3	1329	466	9
127.0	6913	24	20	7407	27	1719	206	7
127.0	6888	15	14	7408	16	710	539	9
127.0	6999	20	20	7409	17	1282	1652	6
127.0	7112	18	17	7410	19	940	1937	11
127.0	7092	27	17	7411	33	1641	748	7
127.0	7017	26	19	7412	32	1835	1619	6
127.0	7009	11	16	7413	5	1353	362	8
127.0	7116	6	5	7414	7	1178	1066	8
127.0	7157	8	9	7415	7	1343	412	11
128.0	7199	12	11	7416	13	748	1220	9
128.0	6897	19	15	7417	21	1901	1795	8
128.0	7009	16	14	7418	17	1353	362	9
128.0	6894	19	22	7419	14	913	1999	12
128.0	6936	13	11	7420	15	1470	813	9
128.0	6996	20	21	7421	19	598	1597	8
128.0	7102	20	20	7422	18	1012	984	9
128.0	7103	9	7	7423	11	1004	1152	8
