step	total_cells	tumor_cells	necrotic_cells	immune_cells	mean_O2_mmHg	min_O2_mmHg	mean_glucose_mM	max_VEGF_nM	mean_lactate_mM
164	9510	2757	14	0	15.7426	0.0000	3.1546	4.2068	2.8322
165	9569	2812	20	0	15.6530	0.0000	3.1345	4.2217	2.8702
166	9633	2873	25	0	15.5824	0.0000	3.1192	4.2101	2.9009
167	9697	2933	29	0	15.4975	0.0000	3.1030	4.2147	2.9355
168	9759	2988	38	0	15.4174	0.0000	3.0866	4.2206	2.9695
169	9830	3050	53	0	15.3490	0.0000	3.0701	4.2025	2.9983
170	9893	3101	66	0	15.2751	0.0000	3.0506	4.1918	3.0287
171	9970	3170	78	0	15.2125	0.0000	3.0340	4.1920	3.0552
172	10041	3235	90	0	15.1315	0.0000	3.0124	4.1715	3.0879
173	10109	3296	98	0	15.0581	0.0000	2.9924	4.1580	3.1185
174	10169	3349	110	0	14.9848	0.0000	2.9748	4.1538	3.1489
175	10229	3400	122	0	14.9186	0.0000	2.9589	4.1400	3.1764
176	10300	3465	130	0	14.8577	0.0000	2.9443	4.1249	3.2020
177	10371	3530	138	0	14.7796	0.0000	2.9255	4.1173	3.2332
178	10442	3590	152	0	14.7057	0.0000	2.9056	4.1142	3.2644
179	10516	3653	170	0	14.6435	0.0000	2.8862	4.0923	3.2911
180	10588	3716	182	0	14.5762	0.0000	2.8681	4.0642	3.3194
181	10649	3774	191	0	14.5081	0.0000	2.8510	4.0598	3.3486
182	10720	3833	209	0	14.4488	0.0000	2.8368	4.0527	3.3746
183	10810	3907	229	0	14.3897	0.0000	2.8186	4.0457	3.4000
184	10875	3965	238	0	14.3149	0.0000	2.7969	4.0210	3.4313
185	10957	4041	247	0	14.2585	0.0000	2.7799	4.0100	3.4561
186	11031	4109	256	0	14.1847	0.0000	2.7593	3.9978	3.4876
187	11101	4167	272	0	14.1151	0.0000	2.7423	3.9780	3.5187
188	11188	4251	281	0	14.0626	0.0000	2.7260	3.9706	3.5420
189	11246	4302	293	0	13.9814	0.0000	2.7053	3.9629	3.5774
190	11315	4364	305	0	13.9363	0.0000	2.6927	3.9637	3.5992
191	11398	4434	326	0	13.8835	0.0000	2.6764	3.9624	3.6222
192	11477	4503	343	0	13.8265	0.0000	2.6557	3.9541	3.6475
193	11551	4572	352	0	13.7699	0.0000	2.6378	3.9411	3.6719
194	11642	4660	362	0	13.7111	0.0000	2.6197	3.9305	3.6981
195	11726	4744	366	0	13.6361	0.0000	2.5985	3.9291	3.7321
196	11828	4842	375	0	13.5613	0.0000	2.5787	3.9325	3.7671
197	11901	4909	387	0	13.4822	0.0000	2.5564	3.9329	3.8037
198	12005	5010	393	0	13.4263	0.0000	2.5403	3.9343	3.8299
199	12088	5095	393	0	13.3435	0.0000	2.5158	3.9382	3.8673
200	12182	5181	404	0	13.2781	0.0000	2.4962	3.9369	3.8980
201	12285	5266	432	0	13.2183	0.0000	2.4756	3.9454	3.9244
202	12370	5348	441	0	13.1575	0.0000	2.4542	3.9416	3.9508
203	12451	5429	443	0	13.0954	0.0000	2.4351	3.9438	3.9795
204	12552	5515	461	0	13.0361	0.0000	2.4189	3.9438	4.0075
205	12643	5606	464	0	12.9772	0.0000	2.3989	3.9407	4.0332
206	12726	5682	477	0	12.9143	0.0000	2.3792	3.9350	4.0622
207	12808	5769	478	0	12.8633	0.0000	2.3624	3.9315	4.0851
208	12916	5868	491	0	12.8008	0.0000	2.3437	3.9316	4.1136
209	13014	5963	499	0	12.7365	0.0000	2.3221	3.9358	4.1418
210	13113	6064	501	0	12.6696	0.0000	2.3023	3.9450	4.1732
211	13221	6168	514	0	12.5970	0.0000	2.2814	3.9533	4.2076
212	13316	6264	515	0	12.5263	0.0000	2.2600	3.9679	4.2407
213	13407	6351	523	0	12.4621	0.0000	2.2414	3.9903	4.2704
214	13528	6466	533	0	12.4065	0.0000	2.2215	3.9979	4.2959
215	13611	6543	544	0	12.3335	0.0000	2.1986	4.0002	4.3290
216	13700	6627	556	0	12.2894	0.0000	2.1826	4.0279	4.3495
217	13807	6727	578	0	12.2389	0.0000	2.1667	4.0474	4.3721
218	13911	6831	583	0	12.1796	0.0000	2.1483	4.0731	4.3985
219	13999	6917	587	0	12.1163	0.0000	2.1271	4.0952	4.4275
220	14093	7007	599	0	12.0629	0.0000	2.1108	4.1080	4.4532
221	14208	7121	602	0	12.0138	0.0000	2.0919	4.1143	4.4743
222	14319	7237	600	0	11.9461	0.0000	2.0701	4.1348	4.5046
223	14410	7323	612	0	11.8768	0.0000	2.0487	4.1545	4.5377
224	14541	7445	627	0	11.8278	0.0000	2.0312	4.1791	4.5605
225	14626	7534	631	0	11.7602	0.0000	2.0085	4.1918	4.5894
226	14736	7640	638	0	11.7098	0.0000	1.9925	4.2117	4.6121
227	14859	7752	652	0	11.6532	0.0000	1.9724	4.2155	4.6368
228	14966	7850	667	0	11.5865	0.0000	1.9514	4.2271	4.6645
