time_hr	parent_id	parent_ecDNA_before	parent_ecDNA_after	daughter_id	daughter_ecDNA	x	y	generation
124.0	6936	24	23	7205	23	1212	1501	6
124.0	6892	38	35	7206	37	729	1369	9
124.0	6911	14	16	7207	9	1234	946	8
124.0	6952	11	8	7208	14	1154	1134	8
124.0	6897	17	12	7209	21	1221	1440	5
124.0	6894	18	17	7210	19	1074	864	8
125.0	7031	18	14	7211	20	999	971	9
125.0	6959	36	39	7212	29	1052	1647	12
125.0	6951	22	19	7213	25	889	377	12
125.0	6972	23	23	7214	22	1095	1029	7
125.0	6897	12	9	7215	14	1221	1440	6
125.0	6916	18	17	7216	18	1082	998	9
125.0	7155	8	7	7217	8	1232	837	11
125.0	6998	9	8	7218	10	845	519	11
125.0	7084	31	41	7219	20	751	1369	9
126.0	6964	10	12	7220	7	1234	1052	7
126.0	6931	13	11	7221	14	1172	960	6
126.0	6905	10	12	7222	8	1502	1297	11
126.0	6994	20	20	7223	20	1189	1106	8
126.0	6891	9	9	7224	8	861	883	6
126.0	6893	8	5	7225	11	1230	1004	7
126.0	6889	14	17	7226	10	579	976	11
126.0	6887	18	17	7227	19	1016	1039	8
126.0	6924	11	10	7228	12	1162	493	9
126.0	7033	18	23	7229	12	952	845	7
126.0	6950	19	19	7230	19	1279	1511	8
126.0	6982	15	11	7231	17	1233	495	11
126.0	6980	14	14	7232	13	798	790	7
126.0	6938	23	19	7233	27	1047	832	9
126.0	6907	21	20	7234	21	725	1343	7
126.0	6965	14	13	7235	15	1097	1219	9
127.0	6979	28	31	7236	24	389	460	8
127.0	6941	26	27	7237	24	661	950	11
127.0	7065	17	18	7238	16	850	1209	7
127.0	6886	30	28	7239	29	1150	874	8
127.0	6958	22	18	7240	25	783	1333	7
127.0	6946	11	8	7241	14	938	1062	9
127.0	6991	13	9	7242	14	1295	1097	8
127.0	6912	17	18	7243	16	1407	871	9
127.0	6995	12	10	7244	13	1050	1095	7
127.0	6962	21	19	7245	23	1064	964	6
127.0	7077	14	13	7246	14	1117	574	9
127.0	6908	33	33	7247	32	860	1249	8
127.0	6879	8	12	7248	4	1053	902	8
127.0	7080	20	29	7249	11	917	985	9
128.0	7020	18	15	7250	21	1560	715	8
128.0	6986	21	16	7251	25	558	742	10
128.0	6901	22	22	7252	22	749	904	11
128.0	6922	14	8	7253	20	1130	920	11
128.0	7164	13	18	7254	8	1234	1123	9
128.0	6893	5	3	7255	5	1230	1004	8
128.0	6917	25	24	7256	24	1537	1999	6
128.0	6963	18	16	7257	20	1319	1399	11
128.0	7011	9	7	7258	10	1099	889	9
128.0	7038	4	5	7259	3	1076	1200	9
128.0	7009	15	14	7260	16	889	307	7
128.0	6934	18	19	7261	17	1212	1555	6
128.0	6881	4	5	7262	3	1311	917	12
128.0	6879	12	10	7263	13	1053	902	9
128.0	6953	23	21	7264	24	1408	1613	10
128.0	6946	8	6	7265	9	938	1062	10
128.0	6989	7	9	7266	3	1421	1085	12
128.0	7024	16	18	7267	14	1138	1414	8
128.0	6908	33	33	7268	31	860	1249	9
128.0	6927	23	27	7269	17	1016	971	7
128.0	6995	10	11	7270	8	1050	1095	8
128.0	6965	13	13	7271	11	1097	1219	10
128.0	7136	20	20	7272	20	933	1246	8
128.0	6890	25	24	7273	25	1037	1174	11
128.0	6961	15	14	7274	16	935	1029	7
128.0	6973	18	14	7275	22	854	1516	7
128.0	6932	21	21	7276	19	1255	991	7
129.0	6901	22	23	7277	20	749	904	12
129.0	7056	15	12	7278	17	1066	1112	9
129.0	6932	21	15	7279	25	1255	991	8
129.0	6934	19	26	7280	11	1212	1555	7
129.0	6937	14	11	7281	15	724	510	11
129.0	6984	13	16	7282	10	1109	1112	9
129.0	6977	13	14	7283	10	981	938	9
129.0	6910	20	19	7284	20	1197	675	8
129.0	7058	26	27	7285	25	1082	1023	8
129.0	7015	23	29	7286	15	998	1039	8
129.0	7044	23	27	7287	17	995	1073	8
129.0	6893	3	2	7288	4	1185	1049	9
129.0	6881	5	6	7289	4	1311	917	13
129.0	7106	18	16	7290	20	909	1144	7
129.0	7062	19	13	7291	24	1058	859	7
130.0	7106	16	13	7292	18	909	1144	8
130.0	7014	25	28	7293	21	793	766	7
130.0	6942	16	17	7294	15	1459	950	8
130.0	6977	14	15	7295	13	981	938	10
130.0	6930	7	8	7296	6	978	1232	8
130.0	7056	12	9	7297	14	1045	1112	10
130.0	7089	21	18	7298	24	1196	742	8
130.0	7084	41	46	7299	34	751	1369	10
130.0	7242	14	20	7300	8	1303	1067	9
130.0	7023	24	18	7301	30	1158	861	7
130.0	6974	8	8	7302	7	906	1499	9
130.0	7029	9	10	7303	7	1024	1439	8
130.0	6987	6	4	7304	7	1033	1303	10
130.0	7015	29	29	7305	27	998	1039	9
130.0	7054	15	15	7306	15	758	442	11
130.0	6983	17	14	7307	20	1204	1322	10
131.0	6995	11	13	7308	9	1050	1095	9
131.0	7009	14	12	7309	15	889	307	8
131.0	6898	13	14	7310	11	1183	1283	8
131.0	6926	17	14	7311	19	1073	1174	8
131.0	6992	23	22	7312	22	736	634	9
131.0	7013	12	12	7313	12	923	901	6
131.0	6952	8	5	7314	11	1171	1151	9
131.0	6955	24	24	7315	22	933	1212	7
131.0	6971	5	5	7316	5	884	1214	8
131.0	6974	8	8	7317	8	906	1499	10
131.0	7027	25	18	7318	32	741	878	10
131.0	6890	24	25	7319	22	1037	1174	12
131.0	6912	18	16	7320	19	1407	871	10
131.0	6922	8	9	7321	6	1130	920	12
132.0	7172	18	15	7322	20	744	510	11
132.0	6909	18	20	7323	16	713	545	7
132.0	7063	15	15	7324	14	1116	960	7
132.0	7137	16	14	7325	17	1013	771	9
132.0	6902	11	12	7326	9	1206	1473	8
132.0	7003	13	15	7327	10	1191	1611	5
132.0	7191	16	14	7328	17	1050	1138	9
132.0	6970	5	4	7329	6	1127	1088	8
132.0	6890	25	22	7330	26	1037	1174	13
132.0	7025	11	12	7331	8	1163	1338	9
